Date,Video ID,Title,Channel,Talents,Published,View Count,Is Cover,Thumbnail
07/02/2022,LPpDDSajl1M,ヤングドーナツのうた / #夏色吹雪 cover,Matsuri Channel 夏色まつり,フブキ,22/07/2020,189300,cover,https://i.ytimg.com/vi/LPpDDSajl1M/default.jpg
07/02/2022,s3R9c8LQWMk,気まぐれメルシィ／百鬼あやめ×カグラナナ【歌ってみた】,カグラナナchannel／ななかぐら,メル あやめ,18/07/2020,820502,cover,https://i.ytimg.com/vi/s3R9c8LQWMk/default.jpg
07/02/2022,Kn066hDKjx4,Shiny Smily Story,hololive IDOL PROJECT - Topic,,17/07/2020,2121378,original,https://i.ytimg.com/vi/Kn066hDKjx4/default.jpg
07/02/2022,vE4L1IWLeag,キラメキライダー☆,hololive IDOL PROJECT - Topic,キラ,17/07/2020,1758165,original,https://i.ytimg.com/vi/vE4L1IWLeag/default.jpg
07/02/2022,g1LVzoAxiKk,夢見る空へ,hololive IDOL PROJECT - Topic,,17/07/2020,879044,original,https://i.ytimg.com/vi/g1LVzoAxiKk/default.jpg
07/02/2022,REDsLGiscdo,シャルイース,アキ・ローゼンタール - Topic,ルイ,17/07/2020,183863,original,https://i.ytimg.com/vi/REDsLGiscdo/default.jpg
07/02/2022,a9EZ2KFTbYM,【朝ノ瑠璃×星街すいせい】アライブファクター／如月千早(今井麻美)＆最上静香(田所あずさ)【アイドルマスター ミリオンライブ！ 蒼の系譜】,朝ノ姉妹ぷろじぇくと,すいせい,17/07/2020,1497088,original,https://i.ytimg.com/vi/a9EZ2KFTbYM/default.jpg
07/02/2022,Q4-h-IdOqLs,太陽が似合うよ / Taiyou ga Niau yo | Airani Iofifteen Cover 「歌ってみた」,Airani Iofifteen Channel hololive-ID,Iofi,15/07/2020,126079,cover,https://i.ytimg.com/vi/Q4-h-IdOqLs/default.jpg
07/02/2022,saizawXi4i0,ハロハロナリヤンス音頭 / 戌神ころね(cover),Korone Ch. 戌神ころね,ころね,12/07/2020,792261,cover,https://i.ytimg.com/vi/saizawXi4i0/default.jpg
07/02/2022,P8OjkcLzYCM,愛昧ショコラーテ／角巻わため【original】,Watame Ch. 角巻わため,わため,12/07/2020,1949149,original,https://i.ytimg.com/vi/P8OjkcLzYCM/default.jpg
07/02/2022,59NCxc_iXGE,【歌ってみた】ヒロイン育成計画【Covered by 岸堂天真/ホロスターズ】,Temma Ch. 岸堂天真,天真,12/07/2020,121539,cover,https://i.ytimg.com/vi/59NCxc_iXGE/default.jpg
07/02/2022,cmT3Z2TQkEU,【Cover】ユニバース【奏手イヅル/花咲みやび】,Miyabi Ch. 花咲みやび,みやび イヅル,11/07/2020,188672,cover,https://i.ytimg.com/vi/cmT3Z2TQkEU/default.jpg
07/02/2022,Ro-7kxRHCdg,【オリジナルソング】青い夢 / AZKi【でも、逃げないよ。夢だから】,AZKi Channel,AZKi,10/07/2020,89422,original,https://i.ytimg.com/vi/Ro-7kxRHCdg/default.jpg
07/02/2022,Ur0K2WA67jw,【5人で】Alice in N.Y.【歌ってみた/ホロALICE】,SoraCh. ときのそらチャンネル,そら すいせい マリン フレア かなた,07/07/2020,7191061,cover,https://i.ytimg.com/vi/Ur0K2WA67jw/default.jpg
07/02/2022,c25iBKPN6w4,ボッカデラベリタ/ covered by ロボ子さん,Roboco Ch. - ロボ子,ロボ子,07/07/2020,727747,cover,https://i.ytimg.com/vi/c25iBKPN6w4/default.jpg
07/02/2022,N_1xVr7wp6Q,【Original MemeSong】KSZK song【Moona Hoshinova】,Moona Hoshinova hololive-ID,Moona,29/06/2020,100233,original,https://i.ytimg.com/vi/N_1xVr7wp6Q/default.jpg
07/02/2022,Ii7rtNaGlls,【3DMV】シャルイース /Aki Rosenthal【ホロライブ|民族調オリジナル】,アキロゼCh。Vtuber/ホロライブ所属,ルイ,29/06/2020,1098175,original,https://i.ytimg.com/vi/Ii7rtNaGlls/default.jpg
07/02/2022,VI1ZWkQadTc,あゝオオサカdreamin'night / どついたれ本舗【Covered by 夕刻ロベル・岸堂天真・アステル】,Roberu Ch. 夕刻ロベル,アステル 天真 ロベル,29/06/2020,908446,cover,https://i.ytimg.com/vi/VI1ZWkQadTc/default.jpg
07/02/2022,uf9YfzyLG2Q,Ochame Kinou - hololive Indonesia (Cover),hololive Indonesia,Risu Moona Iofi,29/06/2020,1016848,cover,https://i.ytimg.com/vi/uf9YfzyLG2Q/default.jpg
07/02/2022,HkMXq08WlJo,シャンパーニュ・デイ / 星街すいせい(cover),Suisei Channel,すいせい,28/06/2020,958495,cover,https://i.ytimg.com/vi/HkMXq08WlJo/default.jpg
07/02/2022,NK6Elz5MrqQ,Re:Hello world / 律可【オリジナルMV】,Rikka ch.律可,律可,28/06/2020,439625,original,https://i.ytimg.com/vi/NK6Elz5MrqQ/default.jpg
07/02/2022,ZQ3gmQzpvBM,黒い羊/常闇トワ(cover),Towa Ch. 常闇トワ,トワ,28/06/2020,1405205,cover,https://i.ytimg.com/vi/ZQ3gmQzpvBM/default.jpg
07/02/2022,MZm_Xy2zJq8,「ぼくの夢、メチャクソ無限湧き」ARuFa / 夏色まつりcover,Matsuri Channel 夏色まつり,,27/06/2020,409770,cover,https://i.ytimg.com/vi/MZm_Xy2zJq8/default.jpg
07/02/2022,t-Y-UnC2HQo,【うたみた】恋の魔法【ホロライブ/大空スバル】,Subaru Ch. 大空スバル,スバル,26/06/2020,3785279,original,https://i.ytimg.com/vi/t-Y-UnC2HQo/default.jpg
07/02/2022,-Kvn8qpMUdQ,【Cover】虹を待つ人 / 奏手イヅル(Kanade Izuru),Izuru Ch. 奏手イヅル,イヅル,22/06/2020,111101,cover,https://i.ytimg.com/vi/-Kvn8qpMUdQ/default.jpg
07/02/2022,llv_1-WEQGg,君と眺める夏の花 / 夏色まつり【オリジナル曲】,Matsuri Channel 夏色まつり,祭り キラ,20/06/2020,699185,original,https://i.ytimg.com/vi/llv_1-WEQGg/default.jpg
07/02/2022,wzygAKsIqk0,【オリジナルソング】Take me to Heaven / AZKi【連れて行って、あのメロディへ】,AZKi Channel,AZKi,15/06/2020,170437,original,https://i.ytimg.com/vi/wzygAKsIqk0/default.jpg
07/02/2022,n8Z7mUOGEAE,【みんなにありがとう🔥】愛言葉Ⅲ／不知火フレア cover【歌ってみた】,Flare Ch. 不知火フレア,フレア,14/06/2020,831992,cover,https://i.ytimg.com/vi/n8Z7mUOGEAE/default.jpg
07/02/2022,R_gGlLTA3VM,StaRt/Mrs. GREEN APPLE：白上フブキ(1Chorus),フブキCh。白上フブキ,フブキ,14/06/2020,3236466,original,https://i.ytimg.com/vi/R_gGlLTA3VM/default.jpg
07/02/2022,9XYweRCPbA8,弾き語り 香水/瑛人 １chorus.ver『covered by 律可』,Rikka ch.律可,律可,14/06/2020,29300,cover,https://i.ytimg.com/vi/9XYweRCPbA8/default.jpg
07/02/2022,phGUYXm1e_I,Colorful World  / 夏色まつりcover ( 1cho.ver ),Matsuri Channel 夏色まつり,,13/06/2020,213487,cover,https://i.ytimg.com/vi/phGUYXm1e_I/default.jpg
07/02/2022,AlUOv6fSGV0,【ぬんぬんと覚える】青空のシンフォニー【コール練習動画※ShortVersion】,SoraCh. ときのそらチャンネル,そら,12/06/2020,31218,original,https://i.ytimg.com/vi/AlUOv6fSGV0/default.jpg
07/02/2022,a67XEIAJopM,【1周年記念】私、アイドル宣言/花咲みやび【歌ってみた】,Miyabi Ch. 花咲みやび,みやび,08/06/2020,73893,cover,https://i.ytimg.com/vi/a67XEIAJopM/default.jpg
07/02/2022,W0_iSvXdM6c,Synchronicity III: Requiem of the Endless World || Aoi Sora × @Moona Hoshinova hololive-ID,Aoi Sora Channel,Moona,08/06/2020,158598,original,https://i.ytimg.com/vi/W0_iSvXdM6c/default.jpg
07/02/2022,-BI2YFYWnjc,【1人2役】獣ゆく細道／天音かなた(Cover),Kanata Ch. 天音かなた,かなた,07/06/2020,1038835,cover,https://i.ytimg.com/vi/-BI2YFYWnjc/default.jpg
07/02/2022,pkGvRvyEItM,『RED HEART』1stオリジナルソング-宣伝MV-,HAACHAMA Ch 赤井はあと,,06/06/2020,389136,original,https://i.ytimg.com/vi/pkGvRvyEItM/default.jpg
07/02/2022,aOMWaZb0VRo,【COVER】Again / Beverly【Moona Hoshinova】,Moona Hoshinova hololive-ID,Moona,04/06/2020,258822,cover,https://i.ytimg.com/vi/aOMWaZb0VRo/default.jpg
07/02/2022,VXTZN-06nzo,【1周年記念】Blessing / halyosy covered by HOLOSTARS【歌ってみた】,holostars ホロスターズ - VTuber Group,みやび イヅル アルランディス 律可 キラ アステル 天真 ロベル シエン オウガ,03/06/2020,1358570,cover,https://i.ytimg.com/vi/VXTZN-06nzo/default.jpg
07/02/2022,Ugnw2bDLLFs,【MMD】ECHO【赤井はあと】,Ƹ̵̡Ӝ̵̨̄Ʒ,はあと,02/06/2020,46004,original,https://i.ytimg.com/vi/Ugnw2bDLLFs/default.jpg
07/02/2022,fad_0eQIlVo,【オリジナルソング】Intersection / AZKi【Can't stop love with you】,AZKi Channel,AZKi,31/05/2020,222419,original,https://i.ytimg.com/vi/fad_0eQIlVo/default.jpg
07/02/2022,PeuIvDUBCw8,ライラック / 美波 covered by 律可【#V歌リレー】,Rikka ch.律可,律可,30/05/2020,65602,cover,https://i.ytimg.com/vi/PeuIvDUBCw8/default.jpg
07/02/2022,-wNSFmqhQsU,【ゾンビランドサガ】フランシュシュ「佐賀事変」/ 星街すいせい with ホロライブファンタジー(Cover),Suisei Channel,すいせい,27/05/2020,15839086,cover,https://i.ytimg.com/vi/-wNSFmqhQsU/default.jpg
07/02/2022,uc7I72C1giU,【誕生日に】バーモント・キッス/相対性理論 (K's Remix) - feat. ロボ子さん【歌ってみた】,Roboco Ch. - ロボ子,ロボ子,23/05/2020,306245,cover,https://i.ytimg.com/vi/uc7I72C1giU/default.jpg
07/02/2022,B5MvnVOfaBc,【感情】人間だった 歌ってみた AZKi【I Was Human】,AZKi Channel,AZKi,20/05/2020,90914,cover,https://i.ytimg.com/vi/B5MvnVOfaBc/default.jpg
07/02/2022,aqRIPFT-EUw,【何度でも開拓するよ】Creating world 2020ver. / AZKi【みんなと一緒に】,AZKi Channel,AZKi,16/05/2020,54065,original,https://i.ytimg.com/vi/aqRIPFT-EUw/default.jpg
07/02/2022,Z-q5aJm0UJE,DADDY ! DADDY ! DO !  / 鈴木雅之 feat. 鈴木愛理  (Covered by 律可&夏色まつり),Rikka ch.律可,律可,15/05/2020,2145124,cover,https://i.ytimg.com/vi/Z-q5aJm0UJE/default.jpg
07/02/2022,APQZKmC11mc,青空のシンフォニー~short Ver.~【ときのそら初の作詞作曲】,SoraCh. ときのそらチャンネル,そら,15/05/2020,119647,original,https://i.ytimg.com/vi/APQZKmC11mc/default.jpg
07/02/2022,jaf_SBcDhFU,Alien Alien / エイリアンエイリアン Cover by Airani Iofifteen / イオフィ,Airani Iofifteen Channel hololive-ID,Iofi,15/05/2020,639631,cover,https://i.ytimg.com/vi/jaf_SBcDhFU/default.jpg
07/02/2022,ETckHHfH7EI,社畜の歌/original song ロボ子さんfeat.K's,Roboco Ch. - ロボ子,ロボ子,09/05/2020,101916,original,https://i.ytimg.com/vi/ETckHHfH7EI/default.jpg
07/02/2022,4-wpqxD7Az8,【Cover Sing】Coca Cola【Moona Hoshinova】,Moona Hoshinova hololive-ID,Moona,08/05/2020,375867,cover,https://i.ytimg.com/vi/4-wpqxD7Az8/default.jpg
07/02/2022,ZGry7EWVqqo,【#HOLAURENT】ロメオ/ホムラ＆フブキWithわためぇ,フブキCh。白上フブキ,フブキ わため,07/05/2020,150820,original,https://i.ytimg.com/vi/ZGry7EWVqqo/default.jpg
07/02/2022,TSZ9RlU6EXk,点描の唄 / Mrs. GREEN APPLE feat.井上苑子  covered by 律可×ロボ子さん,Roboco Ch. - ロボ子,ロボ子 律可,04/05/2020,236645,cover,https://i.ytimg.com/vi/TSZ9RlU6EXk/default.jpg
07/02/2022,fSVFZGj0k_M,【歌ってみた】ピザ パスタ ピザ のうた【フブちゃん&アルランディス/ #ピザコーン】,フブキCh。白上フブキ,アルランディス,02/05/2020,412008,cover,https://i.ytimg.com/vi/fSVFZGj0k_M/default.jpg
07/02/2022,qX2jldUiaQM,【MMD】ワールドイズマイン【赤井はあと】,Ƹ̵̡Ӝ̵̨̄Ʒ,はあと,01/05/2020,64513,original,https://i.ytimg.com/vi/qX2jldUiaQM/default.jpg
07/02/2022,TnQgSAaGhVc,【オリジナルソング】猫ならばいける / AZKi【にゃにゃにゃにゃ】,AZKi Channel,AZKi,30/04/2020,103168,original,https://i.ytimg.com/vi/TnQgSAaGhVc/default.jpg
07/02/2022,2I3oQIF6UaU,バブルラブ／角巻わため(Cover),Watame Ch. 角巻わため,わため,26/04/2020,1248925,cover,https://i.ytimg.com/vi/2I3oQIF6UaU/default.jpg
07/02/2022,7Rh61nlWVyo,歌｜カントリーロード /K’s piano arrange ver｜ロボ子さん,Roboco Ch. - ロボ子,ロボ子,26/04/2020,49781,original,https://i.ytimg.com/vi/7Rh61nlWVyo/default.jpg
07/02/2022,MRfcZ4teUeE,【チヤホヤして！！】ヒロイン育成計画 歌ってみた AZKi【HoneyWorks】,AZKi Channel,AZKi,22/04/2020,56966,cover,https://i.ytimg.com/vi/MRfcZ4teUeE/default.jpg
07/02/2022,1KyLE_Ejf-U,Preserved Roses / T.M.Revolution×水樹奈々(Covered by 夏色まつり&律可),Matsuri Channel 夏色まつり,律可,18/04/2020,1876751,cover,https://i.ytimg.com/vi/1KyLE_Ejf-U/default.jpg
07/02/2022,tGXZNHNhI0I,馬と鹿 - 米津玄師／天音かなた(Cover),Kanata Ch. 天音かなた,かなた,18/04/2020,6290017,cover,https://i.ytimg.com/vi/tGXZNHNhI0I/default.jpg
07/02/2022,yT2h4nrfMME,【オリジナルソング】光 / AZKi 【2020.4.15リリース】,AZKi Channel,AZKi,15/04/2020,93017,original,https://i.ytimg.com/vi/yT2h4nrfMME/default.jpg
07/02/2022,DdjHAqUGPCI,【Cover】桜ノ雨 / RIZnote【奏手イヅル/律可】,Rikka ch.律可,イヅル 律可,10/04/2020,247044,cover,https://i.ytimg.com/vi/DdjHAqUGPCI/default.jpg
07/02/2022,kP08-jP1-7Y,乙女解剖 / 猫又おかゆ(cover),Okayu Ch. 猫又おかゆ,おかゆ,06/04/2020,5012997,cover,https://i.ytimg.com/vi/kP08-jP1-7Y/default.jpg
07/02/2022,9kQ2GtvDV3s,【おちゃめ機能】ホロライブが吹っ切れた【24人で歌ってみた】,hololive ホロライブ - VTuber Group,そら ロボ子 すいせい みこ AZKi メル フブキ はあと アキ ミオ ころね おかゆ あくあ ちょこ シオン スバル あやめ ぺこら ノエル マリン るしあ フレア ルーナ ココ かなた トワ わため,06/04/2020,33958742,cover,https://i.ytimg.com/vi/9kQ2GtvDV3s/default.jpg
07/02/2022,B0xrie_yK-Y,【歌ってみた】神のまにまに 【アステル/奏手イヅル】,astel ch.アステル,イヅル アステル,04/04/2020,475063,cover,https://i.ytimg.com/vi/B0xrie_yK-Y/default.jpg
07/02/2022,AAr2lHZLNyU,ディスコミュ星人/兎田ぺこら(cover),Pekora Ch. 兎田ぺこら,ぺこら,04/04/2020,15084228,cover,https://i.ytimg.com/vi/AAr2lHZLNyU/default.jpg
07/02/2022,2D0B3wTjE20,brilliant/常闇トワ(cover),Towa Ch. 常闇トワ,トワ,03/04/2020,2259180,cover,https://i.ytimg.com/vi/2D0B3wTjE20/default.jpg
07/02/2022,G9VbKTpaff0,🌟吸血鬼が「気まぐれロマンティック」歌ってみた【ホロライブ/夜空メル】,Mel Channel 夜空メルチャンネル,メル,02/04/2020,319376,cover,https://i.ytimg.com/vi/G9VbKTpaff0/default.jpg
07/02/2022,MiuFIzr8bR0,【一周年記念】ヒャダインのじょーじょーゆーじょー / おかころ【歌ってみた】,Korone Ch. 戌神ころね,ころね おかゆ,01/04/2020,5927563,cover,https://i.ytimg.com/vi/MiuFIzr8bR0/default.jpg
07/02/2022,7-1gMaBC3Xw,【エイプリルシープ】曇天羊【角巻わため/ホロライブ４期生】,Watame Ch. 角巻わため,わため,01/04/2020,161360,original,https://i.ytimg.com/vi/7-1gMaBC3Xw/default.jpg
07/02/2022,zcc_O2UtZBI,【オリジナルソング】Eternity Bright / AZKi 【2020.3.31リリース】,AZKi Channel,AZKi,31/03/2020,120514,original,https://i.ytimg.com/vi/zcc_O2UtZBI/default.jpg
07/02/2022,ix3WUx25xII,【ホロライブ】魔界組5人で「Crazy ∞ nighT」歌ってみた☆,Mel Channel 夜空メルチャンネル,メル ちょこ シオン あやめ るしあ,30/03/2020,524973,cover,https://i.ytimg.com/vi/ix3WUx25xII/default.jpg
07/02/2022,X_zmIdP3jbg,【Cover】unravel / 奏手イヅル,Izuru Ch. 奏手イヅル,イヅル,30/03/2020,275894,cover,https://i.ytimg.com/vi/X_zmIdP3jbg/default.jpg
07/02/2022,NO66dNMwmbU,白日 / King Gnu (covered by 紫咲シオン)【歌ってみた/4K】,Shion Ch. 紫咲シオン,シオン,29/03/2020,2638134,cover,https://i.ytimg.com/vi/NO66dNMwmbU/default.jpg
07/02/2022,z94HX5JtfA4,【オリジナル】最近視線を感じます【赤井はあと先輩＆角巻わため/ホロライブ】,Watame Ch. 角巻わため,はあと わため,28/03/2020,167312,original,https://i.ytimg.com/vi/z94HX5JtfA4/default.jpg
07/02/2022,X9zw0QF12Kc,サクラカゼ / さくらみこ【オリジナル曲】,Miko Ch. さくらみこ,みこ,27/03/2020,2280638,original,https://i.ytimg.com/vi/X9zw0QF12Kc/default.jpg
07/02/2022,vQHVGXdcqEQ,NEXT COLOR PLANET / 星街すいせい(official),Suisei Channel,すいせい,22/03/2020,12824505,original,https://i.ytimg.com/vi/vQHVGXdcqEQ/default.jpg
07/02/2022,P2yeYNI1H2M,【オリジナルソング】黒鉄の守り人 / AZKi【ジンキ・リザレクションEDテーマ】,AZKi Channel,AZKi,20/03/2020,96321,original,https://i.ytimg.com/vi/P2yeYNI1H2M/default.jpg
07/02/2022,ufZmpbMAotI,カブトムシ 1cho.ver/aiko(Covered by 夏色まつり&律可),Rikka ch.律可,律可,16/03/2020,61888,cover,https://i.ytimg.com/vi/ufZmpbMAotI/default.jpg
07/02/2022,IpEltC_uC94,秒針を噛む / ずっと真夜中でいいのに。『covered by 律可』,Rikka ch.律可,律可,13/03/2020,153348,cover,https://i.ytimg.com/vi/IpEltC_uC94/default.jpg
07/02/2022,JuM6WQhdl8A,【絶対聞いたことある】シャイニングスター 歌ってみた AZKi【魔王魂】,AZKi Channel,AZKi,11/03/2020,348643,cover,https://i.ytimg.com/vi/JuM6WQhdl8A/default.jpg
07/02/2022,KhrPiFZ4Sm8,🌟吸血鬼が「ディスコミュ星人」歌ってみた【ホロライブ/夜空メル】,Mel Channel 夜空メルチャンネル,メル,09/03/2020,683951,cover,https://i.ytimg.com/vi/KhrPiFZ4Sm8/default.jpg
07/02/2022,jwvJ6GBf4Ro,【Cover】猫猫的宇宙論 / 奏手イヅル,Izuru Ch. 奏手イヅル,イヅル,08/03/2020,114412,cover,https://i.ytimg.com/vi/jwvJ6GBf4Ro/default.jpg
07/02/2022,OC-VqdP1Kow,【あなたはあなただから】スーパーヒーロー 歌ってみた AZKi【Guiano】,AZKi Channel,AZKi,04/03/2020,230130,cover,https://i.ytimg.com/vi/OC-VqdP1Kow/default.jpg
07/02/2022,5PCJnfiNuL4,ドレミファロンド/Covered by 花咲みやび,Miyabi Ch. 花咲みやび,みやび,03/03/2020,54877,cover,https://i.ytimg.com/vi/5PCJnfiNuL4/default.jpg
07/02/2022,i6woCvMq5Xg,メランコリック-wataAme remix-／角巻わため(Cover),Watame Ch. 角巻わため,わため,02/03/2020,1408541,cover,https://i.ytimg.com/vi/i6woCvMq5Xg/default.jpg
07/02/2022,yXM8kbfLGJo,【歌ってみた】猫猫的宇宙論 / ナユタン星人【ときのそら】,SoraCh. ときのそらチャンネル,そら,01/03/2020,220852,cover,https://i.ytimg.com/vi/yXM8kbfLGJo/default.jpg
07/02/2022,7w3jBGX7UcY,【歌ってみた】おジャ魔女カーニバル!! / MAHO堂【ときのそら × Kotone(天神子兎音)coverコラボ】,天神 子兎音 Tenjin Kotone,そら,28/02/2020,1977138,cover,https://i.ytimg.com/vi/7w3jBGX7UcY/default.jpg
07/02/2022,tiTnyZ5QLao,【My Loving収録】刹那ティックコード【ときのそら/AZKi】,SoraCh. ときのそらチャンネル,そら AZKi,27/02/2020,135682,original,https://i.ytimg.com/vi/tiTnyZ5QLao/default.jpg
07/02/2022,G49bAinM6Lc,恋愛裁判　Ver.戌神ころね,Korone Ch. 戌神ころね,ころね,22/02/2020,7128282,original,https://i.ytimg.com/vi/G49bAinM6Lc/default.jpg
07/02/2022,0scxODT68X4,ウミユリ海底譚 / 猫又おかゆ(cover),Okayu Ch. 猫又おかゆ,おかゆ,22/02/2020,10125575,cover,https://i.ytimg.com/vi/0scxODT68X4/default.jpg
07/02/2022,GVp0yH6EEZE,【Cover】YELLOW【奏手イヅル/唯牙コハク】,Izuru Ch. 奏手イヅル,イヅル,21/02/2020,198017,cover,https://i.ytimg.com/vi/GVp0yH6EEZE/default.jpg
07/02/2022,vC-MsZVgx80,【みんなに届いて】命に嫌われている。 歌ってみた AZKi【カンザキイオリ】,AZKi Channel,AZKi,19/02/2020,268108,cover,https://i.ytimg.com/vi/vC-MsZVgx80/default.jpg
07/02/2022,rkEHHJ0RTrE,【Cover】威風堂々 / RIZnote【奏手イヅル/律可】,Izuru Ch. 奏手イヅル,イヅル 律可,15/02/2020,296329,cover,https://i.ytimg.com/vi/rkEHHJ0RTrE/default.jpg
07/02/2022,9nD7aQ_cKAM,【兎田ぺこら/さくらみこ】バレンタイン・キッス　歌ってみた【宝鐘マリン/夏色まつり】,Matsuri Channel 夏色まつり,みこ ぺこら マリン,14/02/2020,1050220,cover,https://i.ytimg.com/vi/9nD7aQ_cKAM/default.jpg
07/02/2022,b3jcNR2_PF4,【全部僕の声で】ソーラン節【天音かなた/ホロライブ4期生】,Kanata Ch. 天音かなた,かなた,14/02/2020,1271999,original,https://i.ytimg.com/vi/b3jcNR2_PF4/default.jpg
07/02/2022,LlwxRcUFNV8,【Vtuber６人で】バレンタイン・キッス 歌ってみた 【日ノ隈らん / あにまーれ】,Ran Channel / 日ノ隈らん 【あにまーれ】,フブキ,14/02/2020,282122,cover,https://i.ytimg.com/vi/LlwxRcUFNV8/default.jpg
